hour,Denver_Res_mw,Denver_Com_mw,Denver_Ind_mw,Denver_mw,East_Res_mw,East_Com_mw,East_Ind_mw,East_mw,Mountain_Res_mw,Mountain_Com_mw,Mountain_Ind_mw,Mountain_mw,North_Res_mw,North_Com_mw,North_Ind_mw,North_mw,South_Res_mw,South_Com_mw,South_Ind_mw,South_mw,West_Res_mw,West_Com_mw,West_Ind_mw,West_mw
1615,975.5295975371339,1036.2061376307963,862.3457037692496,2874.08143893718,53.80270325937524,39.74177233527242,99.20210326028997,192.74657885493764,60.931300624133506,61.37136231939283,30.58371445860697,152.88637740213332,185.94258372249422,162.62801592410403,243.4991901408052,592.0697897874035,338.357661381856,225.1121153055183,225.39225695454735,788.8620336419217,171.51438278094352,135.14525848405418,182.3761373576263,489.03577862262404
1616,1088.101087701991,1157.46956293992,911.9628348395239,3157.533485481435,61.364154496435894,44.56975299307804,104.90993451450561,210.84384200401954,65.92446200485543,71.94607417925396,32.34342191963538,170.21395810374474,214.36683939594147,186.40733113175634,257.5095008316495,658.2836713593474,363.3072989672506,247.03066975768002,238.36074175902573,848.6987104839562,197.48040008154658,146.75290967618866,192.86958641385894,537.1028961715942
1617,1266.5616081677313,1357.3590382414577,882.8303105394762,3506.750956948665,66.49973387396528,49.33834982905726,101.55860143403191,217.39668513705445,73.2945967304196,81.66868812599796,31.310215862300513,186.27350071871805,262.5316950595558,221.2154505604704,249.28339610031878,733.0305417203449,439.1840635234293,273.0298000000013,230.7463414389796,942.9602049624101,232.86035901828288,179.6406973912207,186.70839464343922,599.2094510529428
1618,1334.2938659358585,1507.589261091986,910.0973724097053,3751.9804994375495,66.43748305946839,54.37667441244476,104.69533635998104,225.5094938318942,73.6331472145215,83.9913784436142,32.277261944537855,189.90178760267355,273.127327484241,243.736815185504,256.98275316083317,773.8468958305782,484.76322811764584,301.45748407390903,237.87316376625213,1024.093875957807,254.60673321160786,187.23438585529644,192.47506269692147,634.3161817638257
1619,1240.6220464940163,1726.7598124323852,919.602546416856,3886.9844053432575,63.90819335527998,65.72241150029414,105.78878791803125,235.41939277360535,70.92276474934707,91.26546529219733,32.61436981953906,194.80259986108345,244.54830963942862,274.96301839217,259.66671408598427,779.1780421175829,434.4696319056704,347.8134346612062,240.3575416820383,1022.640608248915,242.7587330102583,202.30047451646934,194.48529700638596,639.5445045331136
1620,1124.6893585933062,1898.878161138845,930.6643734785324,3954.2318932106837,62.280952260379884,72.06066964935935,107.06131296874285,241.40293487848209,65.0756210049064,95.49531543912929,33.006685521659534,193.57762196569522,224.61840081335276,302.1633290363296,262.79022466790354,789.5719545175859,392.2819876093887,373.4188285628143,243.24878374026895,1008.949599912472,224.26410603667722,210.17603410960214,196.82474542342877,631.2648855697081
1621,1077.7575710160052,2011.820627111268,940.3064302897722,4029.884628417045,60.265775906516666,76.00123808121238,108.17051118385466,244.43752517158373,52.31335505934408,96.84493595688542,33.34864804436902,182.5069390605985,215.15386150851543,318.53956337480173,265.512836973579,799.2062618568962,356.1959872289977,397.0054654352063,245.76893886700083,998.9703915312048,202.1777832134178,218.89274327387852,198.86392886196217,619.9344553492585
1622,1010.9173934867642,2060.6965092779596,935.9289597316772,4007.5428624964015,53.06555050389274,78.42791483878456,107.66693786699935,239.16040320967664,51.08822989822714,99.75885671782923,33.19339788307691,184.0404844991333,200.86869092737356,331.07723052078813,264.2767775474088,796.2226989955705,348.9037793249363,410.2860936073168,244.62479451221535,1003.8146674444685,183.53731589964343,225.42935731038366,197.93814449463412,606.9048177046612
1623,967.7704739897914,2083.805477579734,912.9816664393468,3964.557618008872,47.429920291072634,79.61587942510842,105.02713836573221,232.07293808191326,47.183692768432756,99.79869890537272,32.37955551964544,179.3619471934509,205.33918917616495,336.3099110459976,257.7971866963351,799.4462869184977,342.79643584105514,415.3328139921453,238.627034908904,996.7562847421044,168.22856250442481,230.23633037958436,193.0850575073907,591.5499503913999
1624,923.391141942637,2042.36473750579,862.6648627022012,3828.420742150628,43.4865211236817,79.56199883937222,99.23881850950467,222.2873384725586,44.016486666902885,99.46623649755304,30.59503366113751,174.07775682559344,178.93355925423427,332.54409010704603,243.5893105430525,755.0669599043329,329.09939259192487,413.5198302081626,225.4756758802876,968.0948986803751,154.29601320328246,230.71876870840123,182.4436357786661,567.4584176903498
1625,895.4886631846737,1959.5932585731662,885.3327047167927,3740.4146264746328,46.13237104954146,77.5874816583169,101.84647063137476,225.56632333923312,37.77264106894062,94.9492107699122,31.39896508276675,164.12081692161956,171.5747597214599,322.4229629933407,249.98999317957168,743.9877158943723,308.5765277616453,403.3787696218379,231.4003949919225,943.3556923754056,148.4088114234232,224.8465293137782,187.23762205445365,560.4929627916551
1626,934.6109277784648,1862.0346711831585,892.341415418421,3688.9870143800445,45.23823822543876,72.09453441189713,102.65273526481054,219.98550790214642,35.51361973643738,91.65384493041398,31.647534079962035,158.8149987468134,185.5849847997782,307.00205525195844,251.96903171634204,744.5560717680787,307.78566018702685,375.2442174906928,233.2322695133316,916.2621471910513,145.9579559631255,217.59075235783962,188.71988326365667,552.2685915846218
1627,1032.4283122494633,1727.2528649905016,884.394956938461,3644.076134178426,49.959903370102566,66.78292250884864,101.73859446114331,218.48142034009453,39.06801034356845,87.63699197453766,31.365707179165756,158.07070949727188,213.40497809793206,286.499109986275,249.72520282509777,749.6292909093048,351.90493987998974,344.29206278028596,231.15529481076723,927.352297471043,165.51528971717946,206.04207244121537,187.0392992508723,558.5966614092671
1628,1199.5990682914287,1611.5108832232927,892.0612758094999,3703.1712273242215,60.179526106024866,61.43294194582711,102.62050870150766,224.23297675335965,43.364969940560734,85.37174184293438,31.637598725996288,160.3743105094914,227.95674134326592,269.0188943762522,251.88992913880207,748.8655648583201,401.536216846468,322.08754641206633,233.15904911176744,956.7828123703018,186.94557046739823,194.80463327748743,188.66063697812106,570.4108407230067
1629,1298.8983895408574,1661.336357662748,834.1767390514907,3794.411486255096,68.19097664729195,65.7760631220878,95.96161567572571,229.92865544510548,52.600991049847515,92.76170653856484,29.584681739180287,174.94737932759264,247.72831066911587,287.793427416218,235.54516420213756,771.0669022874714,449.1267918873119,339.77184753735685,218.02970327560237,1006.9283427002712,208.26610033973745,200.77257948157515,176.4187272886329,585.4574071099455
1630,1363.3147856466642,1555.3136496313566,801.7924254043246,3720.4208606823454,70.50387358104767,62.98337917144506,92.23620484292654,225.7234575954193,57.32356117457092,93.54445100445714,28.436148619349357,179.3041607983774,274.98487705389175,273.0547341946005,226.4008568647396,774.4404681132319,471.16360473217986,325.3519052046574,209.56537915251047,1006.0808890893477,223.4936621733002,196.0091125248048,169.5698197007215,589.0725943988265
1631,1393.3401734286226,1425.4782452186525,761.924213993902,3580.7426326411774,65.34343114866246,58.07381334829054,87.64986503993018,211.06710953688318,62.66585966953415,86.86906868020742,27.022193649292458,176.55712199903402,287.6628200904604,248.81386071269077,215.1433331728282,751.6200139759793,484.17577582428106,304.019227471684,199.1449803365146,987.3399836324797,225.24923662671912,175.45851768604447,161.1381543388961,561.8459086516597
1632,1324.0404485504355,1308.6564313904526,737.7241042690813,3370.420984209969,64.4635093743533,50.49382694188918,84.86594465470797,199.82328097095046,60.801171967331804,79.3690496409522,26.16391924442696,166.33414085271096,271.795575620285,223.88337010936985,208.30998653057574,703.9889322602306,480.2818905044191,284.89677243356584,192.8197707070311,957.998433645016,218.43673706465285,156.48268557165773,156.02011117366396,530.9395338099746
1633,1122.3802131154653,1197.830813211425,749.7553329067475,3069.9663592336383,58.73502494142297,43.29977297807416,86.24998724974279,188.2847851692399,58.012417655341984,70.61159868121472,26.59061547499003,155.21463181154672,236.94559342723588,199.75827357911638,211.70722549966382,648.4110925060161,422.79812659547383,259.00172623188746,195.96438633476242,877.7642391621237,189.37591061489528,140.54183675888405,158.56457680619775,488.48232417997707
1634,968.8112528875737,1127.2950093396453,745.3482294219374,2841.4544916491564,46.399112091163666,39.99734331475026,85.74300503475874,172.13946044067268,50.59921438117493,66.07780638752651,26.434314360506793,143.11133512920824,205.64192856755415,180.3254580064066,210.46279867092514,596.4301852448859,364.9013056949288,240.28767342785994,194.81249678892038,800.0014759117091,158.06439732574216,131.4019824105436,157.63252541777908,447.0989051540648
1635,851.7458621726242,1044.1959382409168,738.0162972448178,2633.958097658359,40.07513863740307,37.436740254118725,84.89955780732674,162.41143669884855,48.40111566086741,65.00214861789458,26.17428207976976,139.57754635853175,178.36498494278317,160.62013568083543,208.39249259820693,547.3776132218255,324.92798902230265,229.66389774338853,192.8961415105031,747.4880282761943,137.96354462979886,123.76029047614705,156.0819066068005,417.8057417127464
1636,817.2214024234569,1006.5285590887527,768.7913666571837,2592.5413281693936,38.11984809220475,35.26073284353487,88.4398451889927,161.8204261247323,48.345004517749175,63.10886418962372,27.265742188213075,138.71961089558596,161.20163785883517,153.28643892361387,217.08240019058405,531.5704769730331,316.5770616918398,227.06285117072525,200.9398556757935,744.5797685383586,128.48764001194473,120.50931313864774,162.59047766108617,411.58743081167864
1637,814.0684428062159,992.0243767709618,748.8626708473145,2554.955490424492,38.81018274150331,34.929431977381185,86.14729762838867,159.88691234727315,48.867295388827095,61.6374052813046,26.558956569038042,137.06365723916974,167.3851174265265,150.482119078959,211.45516592820508,529.3224024336905,319.4826215528157,225.93579507415956,195.73107025816591,741.1494868851412,130.29376909946714,120.31205007199833,158.37578911043548,408.98160828190095
1638,840.4251779788029,993.5127875548056,797.3223603807288,2631.2603259143375,38.93324527636153,35.237516997278384,91.72197968924083,165.89274196288073,50.06886032534679,60.76670321779549,28.277614528328197,139.1131780714705,162.814783472202,148.69112495312922,225.1386516860453,536.6445601113764,324.2415947500874,226.6847024539304,208.39703327915825,759.323330483176,136.3562865229774,121.16401458553162,168.62445267543512,426.1447537839441
1639,923.2817195115583,1009.1886574586944,873.1061405602928,2805.5765175305455,41.522430980454565,36.028638746115796,100.43995712447125,177.99102685104162,53.044082307947825,60.67989167975657,30.965341136665096,144.6893151243695,173.3863971872514,150.1612654319351,246.53759762950472,570.0852602486912,338.67021182240205,227.38340117956164,228.2047243020961,794.2583373040598,144.73010464972054,122.85981016499363,184.65184522009218,452.24176003480636
1640,1010.3029428101443,1031.185301596378,937.8666282709005,2979.3548726774225,45.978407179816585,37.574336964224656,107.88984243261851,191.44258657665975,57.783632175785485,60.95045636124465,33.2621187000996,151.99620723712974,190.93185492745164,155.1516352111245,264.82391394294007,610.9074040815162,364.7486072509264,233.46203474907398,245.1312450962171,843.3418870962174,166.837610962341,126.32901491648019,198.34793896814782,491.51456484696894
1641,1122.149084180384,1098.3211775896166,929.8695711167637,3150.3398328867643,53.58622989190908,37.14853185315039,106.9698808834213,197.70464262848077,63.3726002096258,66.39416721719715,32.97849728070569,162.74526470752863,217.47821270433428,162.9590893203357,262.5657975842331,643.0030996089031,401.1277998942819,239.3679333676645,243.0410453618334,883.5367786237798,193.08781285010699,144.9323884361373,196.65665392129856,534.6768552075429
1642,1241.5503427208396,1095.668494675397,964.5365284527767,3301.755365849013,57.31524511193204,35.530444706402335,110.95788136436005,203.80357118269444,68.84478006351723,66.19536025759766,34.207986010897166,169.24812633201208,240.2877703280065,158.07379884717847,272.35465140361015,670.7162205787952,450.98691297083406,235.778074981715,252.10198660796942,938.8669745605184,218.7114948870231,133.9629583960417,203.98831423484663,556.6627675179114
1643,1287.3431458635957,1174.4275993105778,987.0438826809822,3448.814627855156,64.00221929781696,39.27763167973401,113.54707137076126,216.82692234831222,78.70054999439937,74.00480403229375,35.00622561703817,187.71157964373128,262.2775409440913,171.1797445411154,278.7100173581517,712.1673028433584,470.2924699115963,251.0289659671902,257.98475884814764,979.3061947269341,235.25429572483196,134.50189277773643,208.7483592009642,578.5045477035326
1644,1280.9235041743577,1228.4747940548637,992.2888659819093,3501.687164211131,63.760908008377434,43.08448111245724,114.15044119418918,220.99583031502385,73.55541856773418,78.72694615109258,35.19224274556861,187.47460746439538,280.2284866381557,187.03855132908623,280.19103498309664,747.4580729503385,463.2085430821544,269.43720215123403,259.3556459746419,992.0013912080303,228.29042207969974,137.3436119098195,209.85761247461917,575.4916464641384
1645,1246.7421065756537,1281.0819523022456,1008.8359589066819,3536.6600177845808,62.5741632849897,45.524704743315006,116.05397757618307,224.15284560448777,66.13517699403043,79.09133796951977,35.7790973711779,181.00561233472808,259.8607068666456,195.48222495606672,284.86341139635573,740.206343219068,439.1736253489995,285.6601412777384,263.68057808023406,988.514344706972,211.62829367986438,143.50476067106237,213.35713114668675,568.4901854976135
