datetime,Denver_cf,East_cf,Mountain_cf,North_cf,South_cf,West_cf
2018-01-09 11:30:00,0.42178582787699437,0.43483781339892896,0.3864697341881751,0.40547915444357663,0.4558338994755762,0.08293349849200049
2018-01-09 12:30:00,0.41192313716539636,0.4365512514959686,0.43064563067346223,0.3973107940253408,0.44606771202501,0.12549872054353872
2018-01-09 13:30:00,0.4601056045282726,0.48866171621705295,0.4787387087176412,0.1990496318084604,0.4910721179600566,0.31321551514581086
2018-01-09 14:30:00,0.49816445008751337,0.5192521990050547,0.5250534499735864,0.48187176950190347,0.5360325296514191,0.05733815820969567
2018-01-09 15:30:00,0.4583607622388647,0.46108374664148105,0.5007209898840024,0.43196559067266244,0.5051001753907194,0.09539626820721978
2018-01-09 16:30:00,0.08660955304354252,0.0393007269939109,0.023542634979814046,0.004934119128273848,0.14196007764578158,0.03015040380672104
2018-01-09 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 07:30:00,-0.0,0.005340002929051134,-0.0,-0.0,0.0015959058644336986,0.0
2018-01-10 08:30:00,0.006534729731483093,0.011382837774641599,0.09521487980823097,0.01263391567576193,0.1219217984668106,0.037923861051782845
2018-01-10 09:30:00,0.03205204780536146,0.03005741929615668,0.3187233389496237,0.00585531908292407,0.04962987813629248,0.03177304009241851
2018-01-10 10:30:00,0.10729632837187979,0.4785929012276482,0.005426703355460608,0.01283051951460872,0.08576199125908007,0.11863633288761341
2018-01-10 11:30:00,0.12220621373369663,0.42295015474163344,0.32011708036283476,0.06035261060157616,0.2612737383161464,0.16870107833630194
2018-01-10 12:30:00,0.24463483612916323,0.42006077420555205,0.314972974357674,0.076283620483118,0.19280428319105122,0.096134290954085
2018-01-10 13:30:00,0.17495125850229482,0.3640691144609037,0.33563594101385424,0.05002139681288628,0.05082332041923245,0.2564205453985429
2018-01-10 14:30:00,0.06659967443048115,0.3831634344344186,0.16515096641276555,0.03709681691806487,0.13196374800506247,0.07675793955818529
2018-01-10 15:30:00,0.030974359874156327,0.07740318852466387,0.037160687237081734,0.013470163268012196,0.005911320448948083,0.04755394205895828
2018-01-10 16:30:00,0.002044665405278516,0.0024004855855575677,0.01285442275116701,0.002463903003162832,0.015948330132295532,0.017046899875211397
2018-01-10 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 07:30:00,0.019519794264758143,0.07507545036798333,-0.0,-0.0,0.003571271559242113,0.0
