datetime,East_2018_wind_point1_cf,East_2018_wind_point2_cf,East_2018_wind_point3_cf,North_2018_wind_point1_cf,South_2018_wind_point1_cf
2018-01-06 04:00:00,0.051776139726514694,0.01127058120598815,0.17681590589686705,0.8350493447928621,0.0
2018-01-06 05:00:00,0.45113163726997635,0.0,0.03617597291401133,0.4020337064001877,0.0
2018-01-06 06:00:00,0.45280867328804136,0.0,0.014317148034008747,0.41600719500991046,0.0
2018-01-06 07:00:00,0.3072941718598716,0.0,0.05923150680911632,0.5910461619229683,0.0
2018-01-06 08:00:00,0.49634768034876803,0.0,0.0,0.314601375493596,0.0
2018-01-06 09:00:00,0.4256127075568158,0.0,0.02281704909021039,0.24674929648392027,0.0
2018-01-06 10:00:00,0.08516844783390938,0.0,0.0,0.18743923216135175,0.0
2018-01-06 11:00:00,0.14532551231330862,0.0,0.0,0.09195958353301584,0.0
2018-01-06 12:00:00,0.558626038641996,0.0,0.021894535584713593,0.09126330384443523,0.0
2018-01-06 13:00:00,0.9747585035917196,0.0,0.02323340120623582,0.04843894034908866,0.0
2018-01-06 14:00:00,1.0,0.0,0.11058347276166607,0.03324084362655878,0.0
2018-01-06 15:00:00,1.0,0.0,0.091705825530467,0.05931930471811628,0.0
2018-01-06 16:00:00,0.6933854619992623,0.012959264384668661,0.19838995577476348,0.0953065186066179,0.03069779368357634
